gender,TenureGroup,MCGroup,TCGroup,Churned
Male,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Male,10,8,13,0
Female,10,8,13,1
Male,10,8,14,0
Male,10,8,14,0
Female,10,8,14,0
Male,10,8,14,0
Male,10,8,14,0
Male,10,8,14,0
Female,10,8,14,1
Female,10,8,14,0
Male,10,8,14,0
Female,10,8,14,0
Male,10,8,14,1
Male,10,8,14,0
Female,10,8,14,0
Male,10,8,14,1
Female,10,8,14,0
Male,10,8,14,0
Male,10,8,14,0
Male,10,8,14,0
Female,10,8,14,0
Male,10,8,14,0
Male,10,8,14,1
Male,10,8,15,0
Female,10,8,15,0
Female,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Male,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Male,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Male,11,0,1,0
Female,11,0,1,0
Female,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,0,1,0
Male,11,1,1,0
Male,11,1,1,0
Female,11,1,1,0
Male,11,1,1,0
Male,11,1,1,0
Female,11,1,1,0
Female,11,1,1,0
Male,11,1,1,0
Female,11,1,1,0
Female,11,1,1,0
Female,11,1,1,0
Female,11,1,1,0
Female,11,1,1,0
Male,11,1,1,0
Male,11,1,1,0
Female,11,0,2,0
Male,11,0,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Male,11,1,2,0
Female,11,1,2,0
Female,11,1,3,0
Male,11,2,4,0
Female,11,2,4,0
Male,11,3,4,0
Male,11,3,4,0
Female,11,3,5,0
Male,11,3,5,1
Male,11,3,5,0
Male,11,3,5,0
Male,11,3,5,0
Female,11,3,5,0
Female,11,3,5,0
Male,11,3,5,0
Male,11,3,5,0
Male,11,3,6,0
Male,11,3,6,0
Male,11,3,6,1
Male,11,4,6,0
Female,11,4,6,0
Male,11,4,6,0
Female,11,4,6,0
Female,11,4,6,0
Male,11,4,6,0
Female,11,4,6,0
Male,11,4,6,1
Male,11,4,6,0
Female,11,4,6,0
Male,11,4,7,0
Male,11,4,7,0
Male,11,4,7,0
Male,11,4,7,0
Female,11,4,7,0
Female,11,4,7,0
Female,11,4,7,0
Male,11,4,7,0
Female,11,4,7,0
Male,11,5,7,0
Male,11,5,7,0
Female,11,5,7,0
Female,11,5,7,0
Female,11,5,7,0
Female,11,5,7,0
Male,11,5,7,0
Female,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Female,11,5,8,1
Male,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Female,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Male,11,5,8,0
Female,11,5,8,0
Male,11,5,8,0
Female,11,6,8,0
Male,11,5,9,0
Female,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Female,11,6,9,0
Female,11,6,9,0
Female,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Female,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Female,11,6,9,0
Female,11,6,9,0
Female,11,6,9,0
Male,11,6,9,0
Female,11,6,9,0
Female,11,6,9,0
Female,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Male,11,6,9,0
Female,11,6,9,0
Male,11,6,9,0
Male,11,7,9,0
Female,11,6,10,0
Female,11,6,10,0
Female,11,6,10,0
Male,11,6,10,0
Male,11,6,10,0
Male,11,6,10,0
Male,11,6,10,0
Female,11,6,10,0
Female,11,6,10,0
Female,11,6,10,0
Female,11,6,10,0
Male,11,6,10,0
Male,11,6,10,0
Female,11,6,10,0
Male,11,6,10,0
Male,11,6,10,0
Female,11,6,10,0
Female,11,6,10,0
Male,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Male,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Female,11,7,10,0
Male,11,7,10,0
Male,11,7,10,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Female,11,7,11,0
Male,11,7,11,0
Male,11,7,11,0
Female,11,7,11,0
Male,11,8,11,0
Female,11,8,11,0
Male,11,8,11,0
Female,11,8,11,0
Male,11,8,11,0
Female,11,8,11,0
Male,11,8,11,0
Male,11,8,11,0
Female,11,8,11,0
Male,11,8,11,0
Female,11,8,11,0
Female,11,8,11,0
Female,11,8,11,0
Male,11,8,11,0
Male,11,8,11,0
Male,11,8,11,0
Female,11,8,11,1
Female,11,7,12,0
Female,11,7,12,0
Female,11,7,12,0
Female,11,7,12,0
Male,11,7,12,0
Male,11,7,12,0
Female,11,7,12,0
Male,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,1
Female,11,8,12,1
Female,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,1
Female,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Female,11,8,12,0
Male,11,8,12,0
Male,11,8,12,0
Male,11,8,13,1
Male,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,13,1
Female,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Male,11,8,13,1
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Male,11,8,13,0
Female,11,8,14,0
Male,11,8,14,1
Male,11,8,14,0
Female,11,8,14,1
Female,11,8,14,0
Female,11,8,14,1
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,1
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,1
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,1
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,1
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,14,1
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,1
Female,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,14,0
Female,11,8,14,0
Male,11,8,15,1
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,1
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,15,0
Male,11,8,15,0
Female,11,8,15,0
Male,11,8,16,1
Female,11,8,16,0
Female,11,8,16,0
Male,11,8,16,0
Female,11,8,16,0
Male,11,8,16,0
Female,11,8,16,0
Female,11,8,16,0
